force_x_max,force_y_max,force_z_max,vb_x_max,vb_y_max,vb_z_max,ae_rms_max,force_x_median,force_y_median,force_z_median,vb_x_median,vb_y_median,vb_z_median,ae_rms_median,force_x_mean,force_y_mean,force_z_mean,vb_x_mean,vb_y_mean,vb_z_mean,ae_rms_mean,force_x_std,force_y_std,force_z_std,vb_x_std,vb_y_std,vb_z_std,ae_rms_std,flute_1
115.74,62.353,81.376,1.15,0.887,1.075,0.248,16.8565,7.3515,2.971,0.001,0.002,0,0.099,19.81362786,8.093738887,12.08728271,0.001666466,-0.001370298,-0.001354412,0.102598858,45.67219799,15.60165791,30.03656094,0.196095898,0.170136379,0.210743644,0.031122323,146.0262635
115.75,63.957,80.978,1.175,0.837,1.094,0.233,17.0565,7.337,3.048,0,0,-0.003,0.098,19.89553971,8.121178041,12.17180165,0.000291276,-0.003370699,-0.003750884,0.101823392,46.01487341,15.64174044,30.11731158,0.198912743,0.171457518,0.213062106,0.030491979,147.1639376
117.14,64.806,80.337,1.273,0.904,1.165,0.248,17.122,7.461,3.164,0,0,-0.004,0.097,20.02814427,8.233443872,12.32056397,5.70E-05,-0.003807236,-0.00448813,0.102786258,46.50547491,15.77862255,30.42857742,0.199560812,0.173306935,0.212987681,0.031984296,148.3092247
118.06,65.056,81.168,0.977,0.777,1.05,0.251,17.3125,7.627,3.116,0,0.001,-0.003,0.097,20.28078392,8.382910966,12.5589633,0.000386395,-0.003144149,-0.0035135,0.103829508,47.36939624,15.99717397,31.0066666,0.199289305,0.17448622,0.212610467,0.032637655,149.461778
117.61,64.873,81.121,1.167,0.884,1.074,0.236,17.252,7.741,3.118,0.001,0.001,-0.002,0.099,20.2337107,8.418149179,12.57920131,0.001196195,-0.002027092,-0.0020815,0.104036603,47.42656284,15.96423569,30.98376299,0.198240625,0.174970102,0.211108439,0.031414712,150.621247
117.86,64.269,83.545,1.128,0.803,1.038,0.25,17.2585,7.763,3.2565,0,0,-0.005,0.098,20.23885958,8.483756245,12.64032295,2.43E-05,-0.003791615,-0.004383377,0.103289763,47.46334486,15.98428966,31.00571455,0.198915423,0.174493224,0.210419471,0.031596269,151.7872777
117.2,62.82,82.213,1.075,0.841,1.082,0.238,17.154,7.7,3.292,-0.001,-0.001,-0.006,0.099,20.1330123,8.43322359,12.60640449,-0.000757009,-0.004303968,-0.005219059,0.102870944,47.37476574,15.92967239,30.83947519,0.20109003,0.175067232,0.212987618,0.030210009,152.9595127
118.45,63.91,81.993,1.025,0.782,1.038,0.279,17.3735,7.7775,3.41,0.001,0.004,0,0.099,20.27696589,8.559970849,12.73142042,0.002233165,-0.000521602,-0.000291379,0.103474054,47.87600425,16.07925207,31.11869202,0.199368031,0.176922776,0.211734974,0.031044204,154.1375919
119.65,62.476,81.035,1.306,0.934,1.084,0.264,17.3865,7.8255,3.382,-0.001,0.001,-0.003,0.101,20.23860291,8.525599588,12.74491433,0.000676591,-0.003185613,-0.003369176,0.104945474,47.85550066,15.95546917,31.10611493,0.210142923,0.18297892,0.220802364,0.030076858,155.321152
119.19,64.429,81.262,1.11,0.98,1.102,0.245,17.248,7.784,3.4605,-0.001,0,-0.004,0.103,20.11537743,8.537421287,12.6997953,-0.000300838,-0.003791307,-0.004407881,0.10682457,47.68138242,15.93070236,30.92178291,0.208211604,0.183199983,0.216805144,0.03058333,156.5098275
118.91,62.88,80.533,1.062,0.843,1.283,0.26,17.1245,7.865,3.482,0,0.001,-0.004,0.105,20.01526463,8.539871815,12.67917602,0.000760473,-0.002780732,-0.003034598,0.108219907,47.51188387,15.7965855,30.64189234,0.212355791,0.185161236,0.221871675,0.030289893,157.7032503
117.88,61.882,79.785,1.25,0.892,1.109,0.239,18.442,8.261,4.0925,-0.001,0,-0.005,0.102,20.39250603,8.731986158,12.93856778,-0.000235569,-0.003645579,-0.004203441,0.106710512,48.06153498,15.88356594,30.87766532,0.219314504,0.190004104,0.227637775,0.026004822,158.9010505
118.82,62.808,80.372,1.186,0.894,1.114,0.249,17.215,7.8395,3.6145,0.001,0.003,-0.003,0.105,20.10669205,8.577855346,12.7872342,0.001829182,-0.001244728,-0.001125333,0.108692586,47.83722675,15.80287343,30.67050535,0.223371077,0.190294416,0.232046452,0.031540031,160.1028562
121.91,61.802,81.8,1.33,0.888,1.221,0.254,17.746,8.021,3.745,0,0.002,-0.004,0.108,20.5372693,8.796017272,13.11826834,0.000589607,-0.003218331,-0.003397618,0.11063369,48.88135876,16.0875942,31.37340366,0.228823026,0.196207671,0.238900179,0.029986727,161.3082938
123.37,63.509,83.676,1.237,0.932,1.234,0.273,17.619,8.102,3.784,-0.002,0,-0.006,0.105,20.53499696,8.900619011,13.15529717,-0.000888172,-0.004788138,-0.005553731,0.109897323,49.04283679,16.06677096,31.32723345,0.220612416,0.19305614,0.230520511,0.032824993,162.5169886
123.17,62.974,83.522,1.268,0.944,1.16,0.258,17.4065,8.03,3.734,0,0.003,-0.002,0.108,20.31966066,8.845228078,13.07055091,0.001503154,-0.001608677,-0.001681785,0.111303654,48.64994095,15.90744717,30.93647094,0.217305276,0.191863137,0.22612672,0.031197728,163.7285644
124.97,61.376,79.619,1.263,0.944,1.089,0.26,16.1145,6.317,1.286,0,0.005,0,0.107,19.0468519,6.977057181,9.839206542,0.000755874,-0.000318222,6.60E-05,0.110752813,46.8637765,15.28219703,28.9158306,0.207760257,0.183308726,0.21567492,0.030836935,164.9426445
126.3,63.035,80.678,1.166,0.871,1.221,0.27,16.575,6.515,1.484,-0.001,0.002,-0.003,0.111,19.37703885,7.169131817,10.08763734,0.000745907,-0.003359497,-0.003528836,0.113757798,47.46907644,15.45080167,29.53208143,0.209003727,0.184250209,0.219355842,0.029537726,166.1588513
125.87,62.788,82.274,1.216,1.055,1.26,0.256,16.5775,6.713,1.424,-0.002,0,-0.006,0.113,19.54341598,7.306937562,10.25339806,-0.000857976,-0.004919718,-0.005799353,0.116733088,48.03534474,15.59318404,29.84745932,0.216305836,0.188618682,0.225113429,0.031529566,167.3768067
127.36,63.214,83.069,1.273,1.107,1.209,0.269,16.7965,6.797,1.4505,0,0.002,-0.004,0.117,19.8478803,7.486389008,10.455932,0.000610738,-0.00284466,-0.002983583,0.119570642,48.93064918,15.82855832,30.28763123,0.229256417,0.195777717,0.233796905,0.031382999,168.5961328
129.01,64.12,82.533,1.314,1.101,1.163,0.294,14.96,6.489,1.008,-0.001,0.001,-0.006,0.119,19.55596949,7.441245002,10.36375045,-0.000149237,-0.003807502,-0.004484552,0.120655066,48.92036655,15.80756445,30.1975875,0.227074599,0.195341392,0.231991566,0.038012354,169.8164512
132.04,65.548,84.03,1.345,1.394,1.167,0.291,17.291,7.176,1.656,-0.001,0.001,-0.006,0.123,20.26079445,7.779051016,10.83191032,-6.15E-05,-0.003693645,-0.004337002,0.12750915,50.24202206,16.23607928,31.02420631,0.233440254,0.200149521,0.239496151,0.034312362,171.0373842
132.4,64.509,84.641,1.288,1.106,1.174,0.281,17.428,7.258,1.681,0,0.002,-0.006,0.125,20.44003493,7.869895145,10.97570325,0.000573437,-0.002967182,-0.003323222,0.129740659,50.82646628,16.35612695,31.30662548,0.237328825,0.202487138,0.243690173,0.034795582,172.2585545
133.02,65.026,86.042,1.287,1.231,1.262,0.308,17.704,7.444,1.769,0,0.002,-0.007,0.131,20.84313124,8.031058458,11.25455666,0.000754711,-0.002715376,-0.003003582,0.135007285,51.95807795,16.62996404,31.85509558,0.248056971,0.209936097,0.256025193,0.03472344,173.4795854
133.62,64.684,86.382,1.471,1.013,1.401,0.301,19.1455,7.8055,2.2865,-0.001,0.003,-0.004,0.135,21.33826052,8.279995046,11.55856897,0.000954057,-0.00269766,-0.0027812,0.138824542,52.97306071,16.95964159,32.46091297,0.24206553,0.208467716,0.249076341,0.030745189,174.7001014
133.37,67.044,85.523,1.098,0.928,1.266,0.287,18.01,7.684,1.919,-0.002,0.001,-0.006,0.138,20.90249222,8.284303206,11.33509759,-0.00040899,-0.004409017,-0.005104681,0.139502075,52.39217243,16.76201339,31.88429887,0.216992719,0.196137313,0.226136489,0.034657709,175.9197281
133.29,65.239,86.577,1.274,1.198,1.108,0.3,17.6515,7.611,1.9235,0,0.002,-0.003,0.144,20.71668336,8.258583869,11.27892815,0.000862549,-0.002703765,-0.002740868,0.146464186,52.16497318,16.7368567,31.62337967,0.221956367,0.198352462,0.227057306,0.038136158,177.1380923
134.91,64.591,86.107,1.175,1.042,1.209,0.316,17.579,7.5765,1.9225,0.001,0.004,-0.003,0.146,20.48492976,8.194118737,11.2080876,0.001766055,-0.001274839,-0.001363084,0.147637848,51.53186526,16.45394562,31.1681742,0.217038819,0.192399489,0.224725848,0.036666552,178.3548229
133.03,65.675,85.676,1.185,0.963,1.158,0.355,17.044,7.465,2.013,-0.003,0,-0.008,0.152,19.99411085,8.069010441,10.95178225,-0.001287273,-0.005644333,-0.006546796,0.154575373,50.3364959,16.0608276,30.25473511,0.2101179,0.186537669,0.219181528,0.038506678,179.5695503
132.52,66.089,84.852,1.088,1.021,1.222,0.362,16.889,7.455,2.09,0,0.003,-0.005,0.157,19.91245808,8.069229049,10.97497017,0.000279652,-0.003141498,-0.003417574,0.158900198,50.2785798,16.00383836,30.06218807,0.212921367,0.189835913,0.218970379,0.039689106,180.7819071
130.86,64.82,86.14,1.108,0.94,1.101,0.346,17.227,7.566,2.2005,-0.001,0.002,-0.005,0.16,20.11831604,8.186601922,11.15806253,0.000456751,-0.003515285,-0.003953554,0.160769643,50.89613849,16.12634868,30.4131052,0.215349497,0.19220103,0.22101147,0.039596569,181.9915282
131.82,64.653,83.64,1.231,1.056,1.398,0.362,17.336,7.76,2.335,0,0.003,-0.005,0.169,20.25008915,8.386951626,11.28991712,0.000918251,-0.002404877,-0.002678394,0.170905528,51.26223267,16.22399465,30.54871097,0.219020622,0.195119618,0.220877921,0.040880364,183.1980513
132.65,67.934,84.065,1.096,1.049,1.075,0.362,17.313,7.794,2.468,0,0.001,-0.006,0.177,20.25576359,8.43753198,11.34301224,-2.44E-05,-0.004196216,-0.004673486,0.177881065,51.47196982,16.27361858,30.48291283,0.219222581,0.196660088,0.220605073,0.042186539,184.4011164
129.14,62.374,83.933,1.181,0.881,1.041,0.369,17.082,7.9755,2.431,-0.001,0.002,-0.004,0.176,20.01648534,8.600291267,11.29384548,0.001181733,-0.002194242,-0.002411894,0.178619699,51.47834733,16.25094068,30.17559032,0.202105594,0.183034843,0.210115917,0.043576637,185.6003667
125.24,60.709,79.053,1.036,0.85,1.12,0.376,16.9765,7.997,2.441,-0.001,0.003,-0.004,0.193,19.81261144,8.587269384,11.16907309,0.000281607,-0.003639877,-0.004099985,0.194715496,51.04107671,16.01574102,29.5391059,0.195473851,0.178616254,0.198396058,0.047024708,186.7954486
124.72,62.404,78.812,1.103,0.857,1.019,0.426,16.259,7.876,2.488,0.001,0.004,-0.004,0.215,19.05868405,8.445763209,10.77835608,0.00140215,-0.00156389,-0.001647607,0.216623881,49.16525863,15.43305142,28.22567659,0.198789642,0.179636958,0.20146422,0.051021572,187.9860118
116.72,55.241,73.605,1.127,1.023,1.082,0.459,15.06,7.521,2.552,0,0.001,-0.007,0.233,17.74627781,8.063638504,10.02699676,5.52E-05,-0.003802973,-0.004243229,0.234743607,45.80551614,14.3562294,25.91645205,0.196638837,0.172535158,0.197822565,0.058350675,189.1717095
110.26,54.023,64.573,0.915,0.82,1.086,0.577,14.498,7.408,2.567,0,-0.001,-0.008,0.246,16.98527423,7.863736293,9.6119136,-0.000617739,-0.004617856,-0.00525655,0.247714917,43.89496593,13.79239295,24.4792112,0.196397063,0.171042857,0.197354394,0.059721865,190.352199
107.4,53.516,65.507,1.11,0.729,1.054,0.522,14.1115,7.263,2.537,0.001,0.002,-0.006,0.258,16.51527888,7.761746158,9.416667174,0.000694279,-0.002601125,-0.003054877,0.257129962,42.82365204,13.47992129,23.7857467,0.197634557,0.169914527,0.199180208,0.060615901,191.5271412
107.97,54.889,63.751,1.009,0.782,1.037,0.533,14.191,7.239,2.661,0.002,0.002,-0.004,0.262,16.52909142,7.744599719,9.482725392,0.000923603,-0.002323633,-0.002702216,0.263221413,43.04171924,13.51944133,23.78691752,0.190643525,0.166489332,0.192171937,0.062963089,192.6962013
109.01,54.108,64.09,1.028,0.71,1.021,0.563,14.115,7.24,2.593,0,0.001,-0.006,0.275,16.57192623,7.790500177,9.568283312,0.000229845,-0.003516803,-0.003891053,0.275709088,43.39563644,13.60906577,23.92700802,0.185627944,0.164582555,0.18728836,0.067052973,193.8590491
109.36,57.158,64.421,1.027,0.747,0.987,0.611,14.1695,7.325,2.657,0.001,0.002,-0.005,0.306,16.68020654,7.877247952,9.672975562,0.00064834,-0.002876187,-0.003294558,0.306341782,43.80654479,13.70697832,24.08558035,0.18396675,0.163425717,0.185405848,0.08123677,195.0153586
110.19,54.112,64.714,1.022,0.693,0.946,0.633,14.266,7.381,2.777,0.001,0.003,-0.005,0.333,16.81203842,7.954338877,9.809353213,0.000687035,-0.0029936,-0.003307058,0.337013333,44.36274378,13.86130042,24.36091734,0.179440106,0.161919192,0.180774168,0.089516284,196.1648089
